,가수,곡명,가사,장르,발매일
11,다비치,시간아 멈춰라,"눈물이 나기 전에
그대로 멈춰라
이별이 오기 전에
그대로 멈춰라
그대가 떠날 수 없게
날 버리고 갈 수 없게
지금 이 순간 부터
시간아 멈춰라
잘 가란 말 어떻게 잘 하란거니
어떻게 널 웃으며 보내란거니
그런건 나는 못해
못 들은 걸로 할래
아무말 말고 그대로 멈춰라
떠나려는 발걸음
바닥에 붙어라
이별을 말하려는
입술도 붙어라
그대가 떠날 수 없게
날 버리고 갈 수 없게
지금 이 순간 부터
시간아 멈춰라
잘 가란 말 어떻게 잘 하란거니
어떻게 널 웃으며 보내란거니
그런건 나는 못해
못 들은 걸로 할래
아무 말 말고 그대로 멈춰라
화난김에 헤어지잔 말도 했었고
웃는 낯에 침뱉기도 많이 했지만
니가 내게 한 것만큼 한 게 다잖아
이제 와서 니가 나를 버릴 순 없어
말이라고 모두 다 말되는 거니
어떻게 너 안녕을 말하는 거니
그런 말 이해 못해
안 들은 걸로 할래
떠나는 걸음 그대로 멈춰라",댄스,2010.05.06
12,2NE1,Can't Nobody,"갈만큼 가겠지 오늘밤도 길겠지
분위기 타겠지 졸졸 따라 올 테지
난 참 바쁜걸
I welcome you to my world
2 N E 1
아름다운 Seoul city
시끄러운 음악소리
까만 눈 갈색머리
따라 하긴 too slow
태도는 확실하게
자신감 하늘 향해
뻔 뻔 당당하게
원한다 해도 Can't touch this
눈빛은 찌릿찌릿
심장을 beat it beat it
콧노래 LADI DADI
춤추는 BODY BODY
흥분은 NO NO
자 HERE WE GO GO
세상을 거꾸로
뒤집어놓을 SHOW
Cuz I'm so bad bad
but I'm so good good
Yeah I'm so bad bad
and I'm so hood hood
Cuz I'm so bad bad
but I'm so good good
Yeah I'm so bad bad
and I'm so hood hood
Can't nobody hold us
down
날 멈추려 하지마
모두 미칠 때까지
다 지칠때까지 tonight
Can't nobody hold us down
Can't nobody can't nobody
hold us down
갈 때까지 갈 때까지 갔어 난
Can't nobody can't nobody
hold us down
Cuz We keep rockin'
we rock rockin' yeah
앞이 깜깜해도 달려가
네가 막아도 난 뚫고가
더 FASTER 좀 더 FASTER
눈을 감아봐 높이 날아올라봐
철없어 그게 매력인 걸
겁 없어 내 젊음인 걸
망가짐 따윈 없어
이미 벌써 Game over
정신 없이 미치자
Right now I don't give a
볼륨을 더 키워라
세상을 깨우자
Cuz I'm so bad bad
but I'm so good good
Yeah I'm so bad bad
and I'm so hood hood
Cuz I'm so bad bad
but I'm so good good
Yeah I'm so bad bad
and I'm so hood hood
Can't nobody hold us down
날 멈추려 하지마
모두 미칠 때까지
다 지칠때까지 tonight
Can't nobody hold us down
Can't nobody can't nobody
hold us down
갈 때까지 갈 때까지 갔어 난
Can't nobody can't nobody
hold us down
Cuz We keep rockin'
we rock rockin' yeah
Let's rock
Just take it to the top
Ain't never gonna stop
Now all I wanna do is
make you rock
Just take it to the top
Ain't never gonna stop
Now make em say
na na na na
Let's rock
Just take it to the top
Ain't never gonna stop
Now all I wanna do is make
you rock
Just take it to the top
Ain't never gonna stop
Now make em say
na na na na na na na na
na na na na",댄스,2010.09.09
13,CNBLUE (씨엔블루),외톨이야,"외톨이야 외톨이야

외톨이야 외톨이야



봐봐 나를 봐봐 똑바로 내 두 눈을 봐

거봐 이미 너는 딴 곳을 보고 있어

Check it One Two Three

시계 바늘만 쳐다 보는게

말 안해도 다른 사람 생긴걸 알아

요즘 넌 나 아닌 다른 사람과

만남이 잦더라

이제는 먼저 전화도 걸지 않더라

나랑 있을 때는 하루가 1초라도

넌 내 앞에서 요즘 하늘만 보더라

Oh I know your mind 이미

너와 나의 거리

멀어진 그리고 벌어진

남보다 못한 우리 사이

Oh baby

외톨이야 외톨이야 daridiridara du

외톨이야 외톨이야 daridiridara du

외톨이야 외톨이야 사랑에 슬퍼하고

사랑에 눈물짓는 외톨이

Sad Sad Sad Sad Sad Sad Sad Tonight

가슴이 아파

Oh no no no no Nobody knows

마음 몰라

One Two Three Four Five

Six Seven Eight Night

수 많은 밤을 세우며 나를 달래고 있어

차라리 다른 사람 생겼다고

내가 싫으면 싫다고

차라리 솔직하게 말해줬다면

난 너를 죽도록 미워하진 않았을 텐데

Check it One Two Three

네 말을 되새겨 봐도

이리 저리 둘러대는 거짓말이야

Oh baby

외톨이야 외톨이야 daridiridara du

외톨이야 외톨이야 daridiridara du

외톨이야 외톨이야 사랑에 슬퍼하고

사랑에 눈물짓는 외톨이

Sad Sad Sad Sad Sad Sad Sad Tonight

가슴이 아파

Oh no no no no Nobody knows

마음 몰라

One Two Three Four Five

Six Seven Eight Night

수 많은 밤을 세우며 나를 달래고 있어



사랑이 가네 사랑이 떠나네

한 사람을 그리고 한 사랑을

내게는 익숙했던 모든 것들을

이 밤이 가면 널 지워야겠지

그래 나 억지로라도 너를 지워야겠지

날 버린 널 생각하면 그래야겠지

Gone Gone My love is Gone

외톨이야 외톨이야 daridiridara du

외톨이야 외톨이야 daridiridara du

외톨이야 외톨이야 사랑에 아파하고

사랑을 기다리는 외톨이

Sad Sad Sad Sad Sad Sad Sad Tonight

꿈이길 원해

Oh no no no no Nobody knows

날 몰라

One Two Three Four Five

Six Seven Eight Night

수 많은 밤을 세우며 눈물 흘리고 있어",록/메탈,2010.01.14
14,"Supreme Team, 영준",그땐 그땐 그땐,"yeah Supreme Team Secret K
Brown Eyed Soul
I miss u baby
내가 잘못 했어 그 지겨운 말
억지로 널 붙잡고 흐느껴 운 날
내 진심은 닳아버렸어
그런 순간 들을 모면하는 법까지
연기일 수밖에
물론 넌 그런 나를 알고 있었기에
얼굴 붉히는 일 없이
더 이상 기회는 없을 거라고
단정하며 오히려 차분하게
날 떠났어
그땐 지쳐있었어
나의 너를 안아주기엔
자격조차 없었거든
사랑보단 안정감이 더 커서
마음만 아슬하게 걸쳐있었을 뿐
아름다운 너에게
난 상처가 되기 싫었어
나쁜 놈으로 남기 싫어서
끝내는 되돌릴 방법하나
생각 못하고
너를 그냥 보냈잖아
나를 녹여 주던 너의 그 눈물도
이젠 내 맘을 얼게하네
빛을 담고 있던 너의 그 미소도
졸린 내 눈에 가리워지네
정말 답답해 왜 이런 건지
그땐 그땐 그땐 좋았었는데
정말 비참해 내 앞의 너를
그땐 그땐 그땐 사랑했는데
깨끗이 잊는 법
상처 다 아문 척
이제는 진짜 새로운 만남
시작해도 되는 때라고 말은 한다만
내 맘 같지 않아 어차피
사랑 이란게 다
애들 장난같은 거라 말하며
날 억지로 위로해
그래 이 꼴엔 그런 구차함도 필요해
똑같은 곳에서 일하고
똑같은 침대에서 잠을 자고
예전과 다를 것 없이
지내지만 딱 한 가지가 다르지
더 그럴듯한 변명거리나
날 미치도록 몰두하게 할
일들이 뭐가 있을까
어떻게 텅비어버린 날 채울까
나를 녹여 주던 너의 그 눈물도
이젠 내 맘을 얼게하네
빛을 담고 있던 너의 그 미소도
졸린 내 눈에 가리워지네
정말 답답해 왜 이런 건지
그땐 그땐 그땐 좋았었는데
정말 비참해 너와 나 정말
그땐 그땐 그땐 사랑했는데
내가 똑바로 서있지 못하거나
불안한 모습 보인다거나
그럴 땐 누가 날 안아줄지
그땐 누가 날 안아줄지
내가 똑바로 서있지 못하거나
불안한 모습 보인다거나
그럴 땐 누가 날 안아줄지
그땐 누가 날 안아줄지
비틀비틀비틀 시간은 흐르고
빛바랜 꿈은 지워지고
빙글빙글빙글 내 맘은 겉돌고
사랑한 날은 멀어져가고
정말 답답해 왜 이런 건지
그땐그땐그땐 좋았었는데
정말 비참해 내 앞의 너를
그땐 그땐 그땐 사랑했는데
견뎌내는 것도 널 지우는 것도
후회하는 것도 변한 게 하나 없어
견뎌내는 것도 널 지우는 것도
후회하는 것도 변한 게 하나 없어
견뎌내는 것도 널 지우는 것도
후회하는 것도 변한 게 하나 없어
견뎌내는 것도 널 지우는 것도
후회하는 것도 변한 게 하나 없어",랩/힙합,2010.10.01
15,이승기,사랑이 술을 가르쳐 (Feat. 백찬 From 8eight),"끝까지 넌 참 많은 걸 가르쳐
내가 몰랐던 것들을 알게해
어쩌면 날 버리고 떠나서도
계속 내 주변을 멤도는듯해
사랑을 가르쳐 기쁨 알게하고
이별을 가르쳐 눈물 알게하고
알고 싶지 않던 것도 알게해
너 때문에 못하던 술을 해
관심없던 노랫말이 들려
잊고 싶어 술을 마시고
술 마시면 또 보고 싶어
왜 잊는 법은 안가르치고 떠난거야
끝까지 넌 정이 너무 많아서
이다지도 많은 것을 남겨줘
추억을 남기고 날 울게하고
상처를 남기고 아프게하고
고칠 수 없는 마음에 병을 줘
너 때문에 못하던 술을 해
관심없던 노랫말이 들려
잊고 싶어 술을 마시고
술 마시면 또 보고 싶어
왜 잊는 법은 안가르치고 떠난거야
내 내 내 내 내 몸이
망가지는 걸 느껴
Yeah I am a looser
내 얼굴에 낯빛은
점점 더 어두두워져
눈시울에 또 젖어
그 기운은 온 몸으로 퍼져
내 뼈속까지 시리게 만들어
제발 좀 살려줘
내가 알 필요없는 행복까지
니가 알려줬잖아
내게 없던 행복일지라도
이제 없어선 안되잖아
갑자기 니가 없어지니깐
뭘 해야될지를 몰라
그저 무엇보다 니가 보고 싶어
단 하루도 제정신이 아니야
술 없이는 난 살 수가 없어
술잔 위에 너를 띄우고
눈물로 다시 너를 지워
왜 잊는 법은 안가르치고 떠난거야
왜 잊는 법은 안가르치고 떠난거야",발라드,2010.01.19
16,뜨거운 감자,고백,"달이 차고 내 마음도 차고
이대로 담아 두기엔
너무 안타까워
너를 향해 가는데 달은 내게
오라 손짓하고
귓속에 얘길 하네
지금 이 순간이
바로 그 순간이야 제일 마음에
드는 옷을 입고
노란 꽃 한 송이를 손에 들고
널 바라 보다 그만
나도 모르게 웃어버렸네
이게 아닌데
내 마음은 이게 아닌데
널 위해 준비한 오백 가지
멋진 말이 남았는데
사랑한다는
그 흔한 말이 아니야
그 보단 더욱더 로맨틱하고
달콤한 말을 준비했단 말야
숨이 차고 밤 공기도 차고
두 눈을 감아야만
네 모습이 보여
걸을 수가 없는데 구름 위를
걷는다는 말이
과장이 아니란 걸 알게 됐어
널 알게 된 후부터 나의 모든 건
다 달라졌어 이게 아닌데
내 마음은 이게 아닌데 널 위해
준비한 오백 가지
멋진 말이 남았는데
사랑한다는 그 흔한 말이 아니야
그 보단 더욱더 로맨틱하고
달콤한 말을 준비했단 말야
나를 봐줘요 내 말을 들어봐 줘요
아무리 생각을 하고 또 해도
믿어지지 않을 만큼 사랑해","인디음악, 록/메탈",2010.03.30
17,CNBLUE (씨엔블루),Love,"Yeah C N to the BLUE That right
To the sky high getem high
Yes we ready to go
차갑게 더 차갑게 말을 해봐
날 떠날 수 있다고
그 말은 Mis Mis Oh Mistake
Everybody got it LA LA LA LA
Tik Tik Tok Tok 눈물이 떨어져
Digi Digi Bob Bob to the Sound
유리조각처럼 부서진
우리 둘이 break it now
하늘이 엇갈려 놓은 사랑이라 그랬니
그 말을 믿을 순 없어
Tell me Why why why
너만 원하고 있잖아
No Bye bye bye
그런 슬픈 말은 하지마
I can try try try
다시 돌아온다면 You know
I want get get get your love
Love Love Love Everybody
Clap Clap Clap
I want you back to me
꿈에서라도 니 손을 잡던
그 때로 돌아가고 싶은데
Love Love Love Everybody
Clap Clap Clap
I want you back to me
꿈에서라도 돌아온다면
세상을 다 가진 것 같을텐데
Oh Oh 내가 원하는 건
I wanna go back 함께했던 그 때로
오늘도 Miss Miss Missing you
Everybody got it LA LA LA LA
Tik Tik Tok Tok 빗물이 떨어져
Digi Digi Bob Bob to the Sound
가슴이 찢어지는 아픔에
우리 둘이 Break it now
하루만 단 하루만 사랑할 수 있기를
이렇게 애원하잖아
Hold me cry cry cry
내 목소리 안들리니
Oh Hi Hi Hi 매일 너만 찾고 있는데
Tell me lie lie lie 다시 돌아온다고
You say I want get get get your love
Love Love Love Everybody
Clap Clap Clap
I want you back to me
꿈에서라도 니 손을 잡던
그 때로 돌아가고 싶은데
Love Love Love Everybody
Clap Clap Clap I want you back to me
꿈에서라도 돌아온다면
세상을 다 가진 것 같을텐데
Yeah We make you high
Im ready for this
CNBLUE microphone check one two
아직도 널 부르면 달려올 것 같은데
이별을 믿을 순 없어
Tell me why why why
너만 원하고 있잖아
No Bye bye bye
그런 슬픈 말은 하지마
I can try try try 다시 돌아온다면
You know I want get get get your love
Hold me cry cry cry
내 목소리 안들리니
눈을 감아도 귀를 막아도
니가 보이고 니 목소리가 들리는데
Tell me lie lie lie 다시 돌아온다고
You say I want get get get your love
Love Love Love Everybody
Clap Clap Clap
I want you back to me
꿈에서라도 니 손을 잡던
그 때로 돌아가고 싶은데
Love Love Love Everybody
Clap Clap Clap I want you back to me
단 1초라도 함께한다면
세상을 다 가진 것 같을텐데
Love Love Love",록/메탈,2010.05.19
18,4minute,HUH,"Hm Hm Volume up
The moment you've all been
waiting for Attention everybody
in this corner from the Cube
Ha ha show me
Say humph huh huh huh huh
Say humph huh huh huh huh
Say humph Say humph
난 내 맘대로 내 멋대로 해
huh huh huh huh
내가 TV에 나오고 싶다 하면 왜 왜
좀더 예뻐지고 싶다 하면 왜 왜
모두 다 안 된다고만 말해
What you do 웃기지 마 나는
내 맘대로 uh huh uh huh
내 생각보단 자꾸 같은 걸 바래
모두 다 내게서 같은 모습만 바래
Plz leave me
Baby you are kidding me
huh huh huh huh huh huh huh
I wanna be on magazine
모두 맘대로 in ma scene
chingaling chingaling chingaling
hai work it work it work it out
이런 저런 말들 다 잊어버려
huh huh huh huh
다 같은 꿈 지워버려 huh huh huh huh
Say humph Say humph
난 내 맘대로 내 멋대로 해
누구보다 내가 내가 I'm on the top
이것 저것 자꾸 또 시키지 마
huh huh huh huh
날 바꾸려고 하지 마
huh huh huh huh
Say humph Say humph
난 내 맘대로 내 멋대로 해
누구보다 내가 내가 I'm on the top

내가 짧은 치마를 입으면
no oh no oh
머릴 짧게 자르고 싶다 하면
no oh no oh
모두 다 이상하다고 말해 What you do
웃기지 마 나는 내 맘대로
uh huh uh huh
내 모습보단 자꾸 다른 걸 바래
모두 다 마음대로 나를 바꾸려고 해
Plz leave me
Baby you are kidding me
huh huh huh huh huh huh huh
I am gonna be famous
이제부턴 당당한 Ladies
chingaling chingaling chingaling
hai work it work it work it out
이런 저런 말들 다 잊어버려
huh huh huh huh
다 같은 꿈 지워버려
huh huh huh huh
Say humph Say humph
난 내 맘대로 내 멋대로 해
누구보다 내가 내가 I'm on the top
Keep it ma way U can't touch us
날 꺾으려 하다가 넌 다쳐
Real music으로 무장한 Young ladies
순진한 표정은 널 위한
Ma fake skill Oh oh 벌써 숨어버렸니
더 꼭꼭 숨어라 머리카락 보일라
이런 날 감당할 수 있겠니 huh
아직 보여줄게 산더미야 huh
이런 저런 말들 다 잊어버려
huh huh huh huh
다 같은 꿈 지워버려
huh huh huh huh
Say humph Say humph
난 내 맘대로 내 멋대로 해
누구보다 내가 내가 I'm on the top
이것 저것 자꾸 또 시키지 마
huh huh huh huh
날 바꾸려고 하지마
huh huh huh huh
Say humph Say humph
난 내 맘대로 내 멋대로 해
누구보다 내가 내가 I'm on the top",댄스,2010.05.19
19,애프터스쿨,뱅(Bang) !,"T R Y Do it now
Can you follow me Yes Uh ha
T R Y Pick it up
You'll never catch me Oh No
눈부시게 빛나는 나를 따라 Oh Oh Oh
가식적인 말들은 비웃어버려 Ha Ha Ha
예쁘기만 한 너는 더 이상은 No No No
짜릿한 음악 속에 던져버려
Bang Bang Bang
우리는 Oh After School Up
너흰 모두 비켜라
Check it out 다 가져봐
A ha A ha A ha Right now
Oh After School Up 모두 미쳐라
외쳐라 또 이렇게 A ha A ha A ha
T R Y Do it now
Can you follow me Yes Uh ha
T R Y Pick it up
You'll never catch me Oh No
가슴 뛰는 이 밤을 내 맘은 Oh Oh Oh
불타는 네 눈길은 내 몸을 타고 Ha Ha Ha
거칠어진 숨소리 멈추진 마 No No No
심장이 이 리듬을 따라가게 쿵 쿵 쿵
우리는 Oh After School Up
너흰 모두 비켜라
Check it out 다 가져봐
A ha A ha A ha
Right now Oh After School Up
모두 미쳐라
외쳐라 또 이렇게
A ha A ha A ha
Bringin' it to you daily
It's only from the best
After School Playgirlz
know how to get fresh
So cool So right just so tasty
We bring it fast forward
the fellows go crazy
좀더 과감하게 보여 주는 거야 더
To be raised for my life
좀더 특별하게 춤을 추는 거야 더
To be raised for my life
One Two Three
음악에 널 맡겨 주문을 걸어봐 Yeah
To be raised for my life
조금 더 다가와 이순간을 Catch Up
우리는 Oh After School Up
너흰 모두 비켜라 Check it out
다 가져봐 A ha A ha A ha
Right now Oh After School Up
모두 미쳐라 외쳐라 또 이렇게
A ha A ha A ha
T R Y Do it now
Can you follow me Yes Uh ha
T R Y Pick it up
You'll never catch me Oh No
A ha A ha A ha
T R Y Do it now A ha A ha A ha
Can you follow me Yes Uh ha
A ha A ha A ha A ha A ha A ha",댄스,2010.03.25
20,소녀시대 (GIRLS' GENERATION),Run Devil Run,"똑바로 해 넌 정말 Bad boy

사랑보단 호기심뿐 그 동안 난

너 땜에 깜빡 속아서 넘어간거야

넌 재미없어 매너 없어 넌

Devil Devil 넌 넌

네 핸드폰 수많은 남자

한 글자만 바꾼 여자

내 코까지 역겨운 Perfume

누구 건지 설명해봐

넌 나 몰래 누굴 만나는

끔찍한 그 버릇 못 고쳤니

뛰어 봐도 손바닥 안인걸

You better run run run run run

더는 못 봐 걷어차 줄래

You better run run run run run

날 붙잡아도 관심 꺼둘래 Hey

더 멋진 내가 되는 날

갚아주겠어 잊지 마

You better run run run run run

딱 걸렸어 약 올렸어

Run Devil Devil Run Run

내 곁에서 살며시 흘깃

다른 여잘 꼭 훑어봐

나 없을 땐 넌 Super Playboy

고개 들어 대답해봐

넌 재미없어 매너 없어

넌 Devil Devil 넌 넌

You better run run run run run

더는 못 봐 걷어차 줄래

You better run run run run run

날 붙잡아도 관심 꺼둘래 Hey

더 멋진 내가 되는 날

갚아주겠어 잊지 마

You better run run run run run

딱 걸렸어 약 올렸어

Run Devil Devil Run Run

넌 재미없어 매너 없어

Run Devil Devil Run Run

얘 나 같은 애 어디도 없어

잔머리 굴려서 실망했어

난 걔네들 보다 더 대단해

너 그렇게 커서 뭐 될래 까불지 말랬지

널 사랑해 줄 때 잘 하랬지

You better run run run run run

더는 못 봐 걷어차 줄래

You better run run run run run

날 붙잡아도 관심 꺼둘래 Hey

더 멋진 내가 되는 날

갚아주겠어 잊지 마

You better run run run run run

이 넓은 세상 반은 남자 너 하나

빠져봤자 꼭 나만 봐줄 멋진 남자

난 기다릴래 혼자",댄스,2010.03.22
21,f(x),NU 예삐오 (NU ABO),"나 어떡해요 언니
내 말을 들어봐
내 그 사람을 언니
모르겠어요
참 엉뚱하다 맨날
나만 놀리지
내가 정말 예뻐
그렇다는데
독창적 별명 짓기
예를 들면 꿍디꿍디
맘에 들어 손 번쩍 들기
정말 난 NU 예삐오
Mysteric Mysteric
몰라 몰라 아직 나는 몰라
기본 기본 사랑공식
사람들의 이별공식
Hysteric Hysteric
달라 달라 나는 너무 달라
내 맘대로 내 뜻대로
좋아좋아 NU 예삐오
나나나나 나나나 나나나
나나나나나 나나나나
나나나나 나나나
나나나 나나나나
난 NU 예삐오
내 말 들어봐요 언니
I'm in The Trance
지금 이 감정은 뭐죠
난 처음인데
가슴 두근두근 마치 꿈꾸는 듯
난 구름위를 둥둥 사랑인가봐
딱 세 번 싸워 보기
헤어질 때 인사 않기
보고 싶은 나 생각 들 땐
커플링 만져보기
Mysteric Mysteric
몰라 몰라 아직 나는 몰라
기본 기본 사랑공식
사람들의 이별공식
Hysteric Hysteric
달라 달라 나는 너무 달라
내 맘대로 내 뜻대로
좋아좋아 NU 예삐오
나나나나 나나나 나나나
나나나나나 나나나나
나나나나 나나나
나나나 나나나나
난 NU 예삐오
사랑에 빠진 건
너무 멋진 일인데
나만의 감정을
모두 주고 배로 받는 것
새롭게 좀 튀게
멋진 꿈을 키워 가는 것
Mysteric 예삐오
그건 모두 다 나인걸
바로 나란 Girl 우
What you what you call
What you what you
what you call
Yes This is how we do it
Our love f-x
Yeah Yeah
Yes This is how we do it
pure love f-x
Yeah Yeah
Yes This is how we do it
brand new love f-x
이런 모습 어때
이게 난 걸 어떡해
내 곁에 네가 있어
특별한건데 Yeah
Mysteric Mysteric
몰라 몰라 아직 나는 몰라
기본 기본 사랑공식
사람들의 이별공식
Hysteric Hysteric
달라 달라
나는 너무 달라
내 맘대로 내 뜻대로
좋아좋아 NU 예삐오
나나나나 나나나 나나나
나나나나나 나나나나
나나나나 나나나
나나나 나나나나나 나나나나
Yeah Yeah
Yeah This is how we do it
pure love f-x
Yeah Yeah
Yes This is how we do it
brand Nu ABO",댄스,2010.05.04
22,시크릿,Magic,"Hey Listen Up
Let's Play The Magic Show
3 2 1 Let's Go
반짝이는 조명 아래 선 We Are Magic
강렬한 음악이 흐르면
빠져버릴 Magic Hole
소리 높여 따라 불러봐 We Are Magic
볼수록 더 매력 있게 다가갈게
당당하게 보여줄 듯 말 듯 비밀스럽게
알듯 말듯 신비하게 빠져들걸
Baby 보면 알걸 왜이래
1 Step 2 Step 내게 다가와
말해줄게 나의 비밀을 오 쉿
Let's Secret Time
Oh My Magic Magic Magic
My Magic Magic Magic
어머어머어머 어머어머어머
어머어머 하고 놀랄걸
Oh My Magic Magic Magic
My Magic Magic Magic
어머어머어머 어머어머어머
어머어머 하고 놀랄걸
어머어머 하고 놀랄걸
어어어어어 어어 Magic
하 어어어어어 어어어어 Magic
Get Up Get Up 모두다
Get Up Feel My Music
이리저리 눈치 보지 마
네 감정에 솔직해
리듬에 네 몸을 맡겨봐
Feel My Music 흔들흔들 흔들어봐
자신 있게 흔들어봐
보여줄 듯 말 듯 비밀스럽게
알듯 말듯 신비하게 빠져들걸 Baby
보면 알걸 왜이래
1 Step 2 Step 내게 다가와
말해줄게 나의 비밀을 오 쉿
Let's Secret Time
Oh My Magic Magic Magic
My Magic Magic Magic
어머어머어머 어머어머어머
어머어머 하고 놀랄걸
Oh My Magic Magic Magic
My Magic Magic Magic
어머어머어머 어머어머어머
어머어머 하고 놀랄걸
어머어머 하고 놀랄걸
Listen Listen Showing It Up
You Wanna I Wanna
Listen Showing It Up
Listen Listen Showing It Up
You Wanna I Wanna
Listen Showing It Up
Feel Ma Magic Like A Music
신비한 내 주문에 넌 미쳐
조금씩 조금씩 조금씩 봐봐요
I'M A SICK OF THIS MAGIC SHOW
어머 어머 어머 어서 어서 어서
감춰진 나의 매력 Now
Let's Make A Secret Time
Stop Let's Secret Time
Oh My Magic Magic Magic
My Magic Magic Magic
어머어머어머 어머어머어머
어머어머 하고 놀랄걸
Oh My Magic Magic Magic
My Magic Magic Magic
어머어머어머 어머어머어머
어머어머 하고 놀랄걸
Oh My Music Magic Music
My Music Magic Music
어머어머어머 어머어머어머
어머어머 하고 놀랄걸
Oh My Music Magic Music
My Music Magic Music
어머어머어머 어머어머어머
어머어머 하고 놀랄걸
어머어머 하고 놀랄걸
어머어머 하고 놀랄걸 쉿",댄스,2010.04.01
23,현아,Change (Feat. 용준형 From Beast),"yeah, this, I'm bring it bring it let let's go





uh uh uh uh uh uh uh uh uh uh change

uh uh uh uh uh uh uh uh uh uh change

uh uh uh uh uh uh uh uh uh uh change

uh uh uh uh uh uh

change change change change change



다 똑같은 것 말고 나를 위한 slogan

다 비슷한 생각들 말고 나를 위한 logo

what you want? (what you do)

tell me baby what you do

언제나 눈치 보지 말고 step step swagger



(I can change) 아무리 어려도

(you can change) 누가 뭐라 해도

(we can change) 모두 내 맘대로

pop pop pop ma collar

(do it up) 신경 쓰지 말고

(take it on) 모두 하늘 위로

(jumping up) do it do it do it better



(ch ch ch change)

boy boy boy 생각대로 change

(ch ch ch change)

girls girls girls 나를 따라 change

(모두 다 change) 모두 다 change

(모든 걸 change) 모든 걸 change

(이제는 change) 이제는 change

I'm gonna change change change change change



1, 2, 3 Ah~

let's get let's get let's movin'

let's get let's get let's get started

you you you you ready?

yeah~ we just burn it!



자꾸만 시간이 가 괜한 걱정만 늘어가 왜 난

이렇게 지냈는지 뻔한 말들만 늘어놔 all night



고민 고민 이제 그만해

왜 이리 왜 이리 피하기만 해

더는 더는 속이지 말고

show me what you got



(I can change) 아직은 몰라도

(you can change) 누가 날 막아도

(we can change) 모두 내 멋대로

pop pop pop ma collar

(do it up) 눈치보지 말고

(take it on) 모두 손을 위로

(jumping up) do it do it do it better



(ch ch ch change)

boy boy boy 생각대로 change

(ch ch ch change)

girls girls girls 나를 따라 change

(모두 다 change) 모두 다 change

(모든 걸 change) 모든 걸 change

(이제는 change) 이제는 change

I'm gonna change change change change change



나는 달라 하나 하나 원하는 걸 내가 내가 change

지금부터 I can change

이제부터 you can change

모든 걸 다 we can change change change



uh uh uh uh uh uh uh uh uh uh change

uh uh uh uh uh uh uh uh uh uh change

uh uh uh uh uh uh uh uh uh uh change

uh uh uh uh uh uh



(ch ch ch change)

boy boy boy 생각대로 change

(ch ch ch change)

girls girls girls 나를 따라 change

(모두 다 change) 모두 다 change

(모든 걸 change) 모든 걸 change

(이제는 change) 이제는 change

I'm gonna change change change change change",댄스,2010.01.04
