,가수,곡명,가사,장르,발매일
20,김종국,"별, 바람, 햇살 그리고 사랑","눈이 부시도록
투명한 아침
싱그러운 햇살속에
잠든 너의 숨결위로
묻어나는 행복
별이되어 바람이 되어
추억에 잠기면
어느 새 잠에서 깨어
날 부르며 웃는 너
baby never say goodbye
단 한사람 너만 있어주면돼
이세상 무엇도
널 대신 할순없어
baby don't you never cry
아름다워 네가 있는 이 세상
사랑하기에 나는 행복하니까
내몸 가득 배인
너의 향기와
입술 가득 고인 미소
여기 이 모든 행복이
정말 내 것인지
사라질까 잃어버릴까
두려운 마음에
살며시 너를 안고서
저 하늘에 기도해
baby never say goodbye
단 한 사람 너만 있어주면돼
이세상 무엇도
널 대신 할순없어
baby don't you never cry
아름다워 네가 있는 이세상
사랑하기에 나는 행복하니까
구름속의 연인들처럼
늘 함께있어도
이렇게 안고 있어도
더 그리워지는 너
baby never say goodbye
단 한사람 너만 있어주면돼
이세상 무엇도
널 대신 할 순 없어
baby don't you never cry
아름다워 네가 있는 이세상
사랑하기에 나는 행복하니까
영원히 지금 이대로 워우워
너만을 사랑하겠어 워우워",발라드,2005.07.01
21,BMK,꽃피는 봄이오면,"꽃피는 봄이오면

니가 떠난 그 후로
내 눈물은 얼 수 없나봐
얼어붙고 싶어도
다시 흐른 눈물 때문에
널 잃은 내 슬픔에
세상이 얼어도
날이 선 미움이 날 할퀴어도
뿌리 깊은 사랑을
이젠 떼어낼 수 없나봐
처음부터 넌 내 몸과
한 몸이었던 것처럼
그 어떤 사랑조차 꿈도 못꾸고
이내 널 그리고 또 원하고
난 니 이름만 부르짖는데
다시 돌아올까
네가 내 곁으로 올까
믿을 수가 없는데
믿어주면 우린 너무 사랑한
지난 날처럼 사랑하게 될까
그 때의 맘과 똑같을까
계절처럼 돌고 돌아
다시 꽃 피는 봄이 오면
기다리는 이에겐
사랑말곤 할게 없나봐
그 얼마나 고단한지
가늠도 못했었던 나
왜 못 보내느냐고
오 왜 우냐고
자꾸 날 꾸짖고 날 탓하고
또 그래도 난 너를 못잊어
다시 돌아올까
네가 내 곁으로 올까
믿을 수가 없는데
믿어주면 우린 너무 사랑한
지난 날처럼 사랑하게 될까
그 때의 맘과 똑같을까
계절처럼 돌고 돌아
다시 꽃 피는 봄이 오면
참 모질었던 삶이였지만
늘 황폐했던 맘이지만
그래도 너 있어 눈부셨어
널 이렇게도 그리워
견딜 수가 없는 건
나 그 때의 나 그 날의
내 모습이 그리워
시간에게 속아
다른 누굴 허락하고
다른 누군가에게
기대 서로 묻고 산다고 해도
날 기억해줘 한 순간이지만
우리가 사랑했다는 걸
너와 나눈 사랑은 참
삶보다 짧지만
내 추억 속에 사는 사랑은
영원할테니까
꼭 찰나같아 찬란했던
그 봄날은",발라드,2005.01.13
22,별,안부 (Duet With 나윤권),"이번엔 진짠가요
몇 번을 헤어졌지만
결국엔 다시 또 돌아 왔잖아요
이번엔 진짠가요


이제는 알잖아요
사랑을 하면 할수록
시간이 갈수록
힘들어 진다는 걸
이젠 알잖아요


이젠
사랑해도
사랑해선 안되고
보고파도
만나선 안되고
술에 취해 흐트러지지 않게
술도 마시지 말고


행여 우리
마주치더라도
사랑하는
마음은 숨기고
오랜만에 만난 친구처럼
웃으며 안부를 물어요


너무 슬픈 일이죠
가슴이 너무나 아프죠
그댈 향한 마음을
다 지운다는 게
다 잊는다는 게


다음 세상엔 우리 우리
아주 일찍 만나요
그래서 평생 둘이
함께 지낼 수 있게
헤어질 필요 없게


이젠
사랑해도
사랑해선 안되고
보고파도
만나선 안되고
술에 취해 흐트러지지 않게
술도 마시지 말고


행여 우리
마주치더라도
사랑하는
마음은 숨기고
오랜만에 만난 친구처럼
웃으며 안부를 물어


이젠
사랑해도
사랑해선 안되고
보고파도
만나선 안되고
술에 취해 흐트러지지 않게
술도 마시지 말고
행여 우리
마주치더라도
사랑하는
마음은 숨기고
오랜만에 만난 친구처럼
웃으며 안부를 물어요
웃으며 안부를 물어요",발라드,2005.03.17
23,거미,아니,"난 그냥 해 본 얘기야 장난이란 말야
끝내고 싶다는 그 말 거짓말이란 말야
한번쯤 할 수 있는 얘기야
여자들은 다 그렇잖아
가끔씩 서운하면 하는 말인데
아니 아니 아니 아니라고 해 줘
고맙다고 하고 차갑게
돌아서면 나는 어떻게 해
(많이) 투정 부려서 (많이) 화나게 해서
정말 미안하고 미안해
두번 다시는 먼저
끝내자는 말 꺼내지 않을께

나처럼 쉽게 질려 버리는
여자는 처음 봤다고
두 손에 힘 주어 날 미는 너지만
아니 아니 아니 아니라고 해 줘
고맙다고 하고 차갑게
돌아서면 나는 어떻게 해
(많이) 투정 부려서 (많이) 화나게 해서
정말 미안하고 미안해

두번 다시는 먼저
끝내자는 말 꺼내지 않을께
(날 버린) 다른 남자들과
넌 똑같아지면 안돼
(너마저도) 날 버리고 떠나면
깊은 눈물 속에 난 조금씩 빠져 죽게 돼
아니 아니 아니 아니라고 해 줘
고맙다고 하고 차갑게
돌아서면 나는 어떻게 해
(많이) 투정 부려서 (많이) 화나게 해서
정말 미안하고 미안해
두번 다시는 먼저
끝내자는 말 꺼내지 않을께
난 그냥 해 본 얘기야 거짓말이란 말야",R&B/Soul,2005.09.01
24,휘성 (Realslow),일년이면,"시간이 자꾸 빨리 흘러서
애꿎은 시계 마저 부수고
사랑한 날을 거꾸로 세며
아직 그대만 기다리죠

우리 함께 있던 날이 많아요
걷던 길이 너무 많아요
그 시간들을 더듬어 보며
기억을 살려내죠

일년이면 입 맞추던 기억을 잊고
더 지나면 목소리도 까맣게 잊고
나만 혼자 파란 봄과 하얀 겨울
속에 추억들과 살아도

십년이면 나도 지쳐 그대를 잊고
더 지나면 다시 사랑 못할 것 같아
단 하루도 못 가게 잡고
헤어진 그 날에 살죠

시간이 자꾸 빨리 흘러서
얇아진 달력마저 가리고
못해준 생일까지 챙기려
그대 사진에 선물하죠

내가 못한 일이 너무 많아요
주지 못한 것도 많아요
다 해준다던 내 거짓말도
두 번 다시 못 하지만

일년이면 입 맞추던 기억을 잊고
더 지나면 목소리도 까맣게 잊고
나만 혼자 파란 봄과 하얀
겨울 속에 추억들과 살아도

십년이면 나도 지쳐 그대를 잊고
더 지나면 다시 사랑 못할 것 같아
단 하루도 못가게 잡고
헤어진 그 날에 살죠

그대가 돌아올 날
늘 오늘 일지도 몰라
언제나 서둘러 눈 뜨고서
그대가 떠나간 그날에 입던
옷을 다시 꺼내 입고
그대 마중을 나가는 나

일년이면 입맞추던 기억을 잊고
더 지나면 목소리도 까맣게 잊고
나만 혼자 파란 (그대가)
봄과 하얀 (없는 난)
겨울 속에 추억들과 살아도
(겨울을 혼자 보내도)

십년이면 나도 지쳐 그대를 잊고
더 지나면 다시 사랑 못할 것 같아
(난 못할 것 같아)
꿈에라도 그대를 안고 (그대를 안고서)
남겨진 사랑하다가

일년동안 입맞추던 기억을 잊고
어떻게든 목소리도 힘들게 잊어
내가 다시 파란 봄과 하얀 겨울 속을
행복하게 살도록 (겨울이 행복하도록)

그댈 보낸 길마저도 밟지 않아요
그대 닮은 사람마저 미워해봐요
또 들려오는 그대 소식에
내 귀를 막아보다가
그대라도 행복하기를 빌죠 -",R&B/Soul,2005.09.21
25,프리스타일,Y (Please Tell Me Why),"My baby I love you so much
forever you and I
I love you oh I love you so much
forever you and I
My baby I love you so much
forever you and I
I love you oh I love you so much
forever you and I
지나간 시간들을 모두 다
되돌릴 순 없겠지
하나 둘 쌓여가는 걱정도
모두 내 탓이겠지
하루가 지나고 이틀 아무 의미가 없어
너없는 이 순간이 내게는
아무 느낌도 없어
Tell Me Please tell me why
왜 나를 떠나 갔어
Please tell me why
사랑하는 나를 두고
Tell me Please tell me why
내게 다시 돌아와줘
지난 아픈 기억들은 모두 잊고서
우리 다시 시작해 Baby
My baby I love you so much
forever you and I
I love you oh I love you so much
forever you and I
My baby I love you so much
forever you and I
I love you oh I love you so much
forever you and I
Yo X girl friend How have you been
어떻게 지내
너도 알겠지 내가 바보같은 남자란걸
무언가를 잃어버린것 처럼
불안해 그안에 가슴에 구멍이 난것처럼
허전해 여전해 한번 시작된 눈물은
대체 마르지가 않아 여태
혹시나 마주칠까
니가 자주걷는 거리를
두리번 두리번 거리며
반복하는 내모습을 보면
너때문인걸 My Girl
how much of love 너 역시 난
나와 함께 했던 그곳을 찾아 다닐지도 몰라
다시 내게 돌아와줘 My sweet heart
Please tell me why 왜 나를 떠나 갔어
Please tell me why
사랑하는 나를 두고 Tell me
Please tell me why 내게 다시 돌아와줘
지난 아픈 기억들은 모두 잊고서
우리 다시 시작해 Baby
My baby I love you so much
forever you and I
I love you oh I love you so much
forever you and I
My baby I love you so much
forever you and I
I love you oh I love you so much
forever you and I
난 지금 여기 있는데
널 항상 기다리는데
어떻게 해야 하는지 되돌릴 순 없는지
다시 내게 돌아와줘
My baby I love you so much
forever you and I
I love you oh I love you so much
forever you and I
My baby I love you so much
forever you and I
I love you oh I love you so much
forever you and I",랩/힙합,2004.07.13
26,환희,가슴 아파도,"오늘 하루도 열두번도 더
내 마음이 다녀오네요
그대가 내게 위험하대도
이젠 멈출 수가 없어요
종일 그려도 내일에 쓸 그리움
어제처럼 다시 남아서
가슴 아파도 나 이렇게 웃어요
내 눈이 행복한 건 처음이니까
삼킨 눈물에 맘이 짓물러가도
그대라면 난 괜찮아요
외로울수록 눈물날수록
알 수 없는 힘이 생겨요
슬픔에 지치면 미움에 다치면
그댈 잃을지도 몰라요
알고 있나요 내 기다림이 훨씬
삶보다 더 길다는 것을
가슴 아파도 나 이렇게 웃어요
내 눈이 행복한 건 처음이니까
삼킨 눈물에 맘이 짓물러가도
그대라면 난 괜찮아요
두번 다신 그댈 볼 수 없다면
아무것도 못보게 될텐데
눈을 뜨고도 감은 것처럼
어둠 속을 걷게 될 텐데
안고 싶어요 사랑하고 싶어요
내 품이 닳아 없어지는 날까지
남은 소원을 다 버려도 좋으니
내겐 단 한사람만
오직 이 한소원만
그대라면 난 감사해요","발라드, 국내드라마",2005.05.25
27,MC몽,천하무적 (Feat. 박장근 Of Supersta),"Yo! Listen Up
This is MC MONG 2nd Round
Fresh Back on this track grap a microphone mack
let`s get ready to rumble

슈퍼맨이 되겠다던 꼬마아이는
참 힘든 일도 많았지만 홀로 싸워온
오늘 밤도 그 아인 세상과 ON & ON
연기든 랩이든 MC든 이제 천! 하! 무! 적!

꼭꼭 숨어라 니 머리카락 보일라
내 어릴적 놀았던 순수했던 놀이다
왜소한 몸집에 작디 작은 아이는
가슴속에 백원짜리 꿈을 가진 아이다
지구를 지켜라 배트맨 슈퍼맨
내 어릴적 꿈은 마쵸맨
난 생각하는 것 마다 마다 유치해
그래도 이 자리에 서있게 만든 이유다
연필을 씹어먹던 코흘리개 아이는
이제는 마이크를 잡고 내가 랩을 해
내 꿈이 언제까지 이어 질지 몰라도
적들과 부딪치면 나는 항상 웃을래

슈퍼맨이 되겠다던 꼬마아이는
참 힘든 일도 많았지만 홀로 싸워온
오늘 밤도 그 아인 세상과 ON & ON
연기든 랩이든 MC든 이제 천! 하! 무! 적!

모두다 비켜 눈물을 감춰
앞길을 밝혀 자신을 지켜
세상이 널 버려 널 자꾸 속여도 천하무적

아이고 아침이야 벌러덩 일어나
밤새도록 마신 술에 내 뱃속은 우울해
똑같은 하루에 내 몸을 던지네
밤이나 낮이나 일하는 내가 한심해
꽃들이 만발하는 화사한 봄날에
내 스스로 내 자신을 자꾸 구속해
이리치고 저리치여 머리는 아픈데
왜 이렇게 나의 길은 꾸불꾸불해
어릴적 그린 그림은 이게 아닌데
순수했던 꿈은 나는 잠시 잊었네
잠시 잊은 꿈은 나는 다시 찾기위해
고통쯤은 참아내고 세상에서 이겨내

슈퍼맨이 되겠다던 꼬마아이는
참 힘든 일도 많았지만 홀로 싸워온
오늘 밤도 그 아인 세상과 ON & ON
연기든 랩이든 MC든 이제 천! 하! 무! 적!

모두다 비켜 눈물을 감춰
앞길을 밝혀 자신을 지켜
세상이 널 버려 널 자꾸 속여도
천! 하! 무! 적!

Let`s Get It On Let`s Get It Warm
Let`s Get It On Let`s Get It Warm
Let`s Get It On Let`s Get It Warm

넌 땡전 한푼 없어 이젠 자꾸 숨이 막혀
다시 돌아가고 싶어 우린 천! 하! 무! 적!
넌 땡전 한푼 없어 이젠 자꾸 숨이 막혀
다시 돌아가고 싶어 우린 천! 하! 무! 적!

슈퍼맨이 되겠다던 꼬마아이는
참 힘든 일도 많았지만 홀로 싸워온
오늘 밤도 그 아인 세상과 ON & ON
연기든 랩이든 MC든 이제 천! 하! 무! 적!

모두다 비켜 눈물을 감춰
앞길을 밝혀 자신을 지켜
세상이 널 버려 널 자꾸 속여도 천하무적

슈퍼맨이 되겠다던 꼬마아이는
참 힘든 일도 많았지만 홀로 싸워온
오늘 밤도 그 아인 세상과 ON & ON
연기든 랩이든 MC든 이제 천! 하! 무! 적!

모두다 비켜 눈물을 감춰
앞길을 밝혀 자신을 지켜
세상이 널 버려 널 자꾸 속여도 천하무적",랩/힙합,2005.05.13
28,쥬얼리,Super Star,"눈을 떠 소리를 높여봐
더 크게외쳐봐 그댄 Superstar!
Woo- (one two three four!)
소릴높여봐 (소릴높여봐)
더 크게 외쳐봐
그댄 Superstar! Woo Yeah-
지쳐있던 모든것을 버려
그런몸짓 그런눈빛
지겹지도 않니 old style
더 이상은 신경쓰지마
웃을수만 있다면 시작해봐 이렇게
소릴높여봐 때론 미쳐서
춤을춰봐 날이 새도록
그대를 힘들게 한 날은 잊고 Yeah-
크게 외쳐봐 때론 질러봐
흔들어봐 그래 잊진 마 그댄 Superstar!
Oh- 맘을 열어 소리쳐봐 Yeah-
Oh- 잊지는 마 기억해둬
그댄 바로 Superstar!
Yo! Here comes a queen B U gonna change
I like that thing U do 오늘도 변함없이
Ur the one that I love Ur the that I miss
Ur a superstar in Ur L-I-F-E
아무것도 신경쓰지마 행복할 수 있다면
시작해봐 이렇게 Yeah-
소릴 높여봐 때론 미쳐서
춤을 춰봐 날이 새도록
그대를 힘들게 한 날은 잊고
크게 외쳐봐 때론 질러봐
흔들어봐 그래 잊진 마 그댄 SuperStar!
Oh- 맘을 열어 소리쳐봐 Yeah-
Oh- 잊지는 마 기억해 둬
그댄 바로 Superstar!
So lieten ma word baby.
It's time for change night tonight.
CLAP for me. New skool beat again.
어색하게 맞춰 가려고 하지마
자신있게 덤벼봐 이제 달라지는 거야
커질수만 있다면

잃어버린 모든것에 후회하지마
또 다른 꿈을 찾아 시작해도 늦지 않아
I Never ever give it up hey hey hey
Oh- 맘을 열어 소리쳐봐 Yeah-
아직까지 잊지못한 아픈 기억들
미련따위 필요없어 그저 웃어 보는거야
지울 수만 있다면

모두 같은 곳으로 향한 이 순간
주인공은 바로 너야 그 모든것을 던져
후회하진 않겠어-
 ",댄스,2005.03.15
29,이정(J.Lee),한숨만,"마음은 아픈데 말조차 못 하는데
말해야 하는데 난 그저 고개만 떨구죠
널 봐야 하는데 네 눈을 보고픈데
웃어야 하는데 또다시 고개만 떨구죠

힘겹게 준비했던 말들
전하지 못해 난 아파하죠
이렇게 바보같은 날 그대는 또 바라보네요
처음 본 그때 눈빛처럼

사랑한다 말하면 이별이 올까봐
아무말 못하는 날 어떡해
잊혀지는 일보다 미치도록 가슴 아픈 건
지금 널 잡지 못해 한숨만

사랑했다면서 널잡지도 않은 내가
어쩌면 야속하게도 보였겠지
근데 그거 아니 천번의 눈물보다 더아픈
한번의 한숨을..

힘겹게 준비했던 말들
전하지 못해 난 아파하죠
이렇게 바보같은 날 그대는 또 바라보네요
처음 본 그때 눈빛처럼

사랑한다 말하면 이별이 올까봐
아무말 못하는 날 어떡해
잊혀지는 일보다 미치도록 가슴 아픈 건
지금 널 잡지 못해 한숨만

나라는 사람 참 또 너를 그리워하고
하루가 일년같아 헤매이겠죠
시작도 못한 사랑 내 가슴을 저미는 건
왜인지 난 어떻게도 못하니까

사랑한다 말하면 이별이 올까봐
아무말 못하는 날 어떡해
잊혀지는 일보다 미치도록 가슴 아픈 건
지금 널 잡지 못해 한숨만

이번만 마지못해 한숨만 -",R&B/Soul,2005.07.08
