,가수,곡명,가사,장르,발매일
156,녹색지대,끝없는 사랑,"난 알고 있었지만
말할 순 없었어
언젠가는 내 곁에서
멀어져 가겠지
잡을 순 없잖아
왜 말을 못했어
숨겨야만 했니
믿을 수가 없었던
견딜 수 없는 그 슬픔만 남긴 채
언젠가 내게 사랑한다 말하며
저 하늘이 부르는 그 날이 와도
영원히 나를 떠나지 않겠다고
약속했는데
안녕 안녕 울고 있잖아
천천히 넌 잠들어가고
안녕 안녕 기억속에서
널 찾아 난 떠나갈거야

언젠가 내게 사랑한다 말하며
저 하늘이 부르는 그 날이 와도
영원히 나를 떠나지 않겠다고
약속했는데
안녕 안녕 울고 있잖아
천천히 넌 잠들어가고
안녕 안녕 기억속에서
그래 다음 세상에서 널
안녕 안녕 울고 있잖아
천천히 넌 잠들어가고
안녕안녕 기억속에서
널 찾아 난 떠나갈거야",발라드,1995.01.01
157,뱅크,꼭 나처럼... (슬픈 저주),"I miss you Uh
너에게 나를 모두 주어도
늘 닫혀있었던 너의 마음을
또 이렇게 엿보지만
나의 자린 없었어
언젠가 사랑했던
그 사람의 자리 뿐
넌 옆에 있는 나 보다
떠나간 그 사람이 필요한거야
엇갈린 마음 바로잡기엔
너무 늦은 지금
너의 뒷 모습을 바라보지만
붙잡을 수 조차 없는 나를
아마 넌 이해 못하겠지
아직 난 네 사랑이 아닌걸
기억속에 나의 모습 남겨져
잊혀질 수도 없다는걸
너도 혼자란걸 느낀
그때 비로소 알게 될거야
꼭 나처럼

넌 옆에 있는 나 보다
떠나간 그 사람이 필요한거야
엇갈린 마음 바로잡기엔
너무 늦은 지금
너의 뒷 모습을 바라보지만
붙잡을 수 조차 없는 나를
아마 넌 이해 못하겠지 아직
난 네 사랑이 아닌걸
기억속에 나의 모습 남겨져
잊혀질 수도 없다는걸
너도 혼자란걸 느낀
그때 비로소 알게 될거야
I miss you 나처럼",발라드,2000.12.28
158,터보,선택,"달라질게 없어
우린 헤어짐이 나을거야
하지만 이미 초라한
내 모습이 싫어
무엇일까 나는 네게 그저
친구일 뿐 이었어
나에게 남아 있는 건
또 다른 아쉬움
그래 우연히 카페에서 널 봤어
낯익은 얼굴이 낯설지가 않아
따가웠던 시선에서 무엇인가
통하는 것 같아 얘길 했어
너의 취미 혈액형
내 스타일과 사는 동네까지
집 전화번호 삐삐 번호와
내 맘까지 다
매일매일 만났지
그렇지만 너는
진실한 적 없어
이젠 알 것 같아
너와 나는 너무도
아무 의미없는
시간 속을 지나왔어
달라질게 없어
우린 헤어짐이 나을거야
하지만 이미 초라한
내 모습이 싫어
무엇일까 나는 네게 그저
친구일 뿐 이었어
나에게 남아 있는 건
또 다른 아쉬움
음악이 있는 내방 한 구석에
놓여있는 너의 사진
아마 지난 여름이었을 거야
너와 내가 다정했던 때가
하지만 지금 난 혼자
넌 내 곁에 없어
널 보고싶어 전화하고 싶지만
이젠 참아야만해
매일매일 만났지
그렇지만 너는
진실한 적 없어
이젠 알 것 같아
너와 나는 너무도
아무의미 없는
시간속을 지나왔어
달라질게 없어
우린 헤어짐이 나을거야
하지만 이미 초라한
내 모습이 싫어
무엇일까 나는
네게 그저 친구일 뿐이었어
나에게 남아 있는건
또 다른 아쉬움",댄스,1995.07.01
159,김종서,다시 난 사는 거야,"난 떠나간 게 아니야
그저 다른 모습으로
살아 갈 뿐인걸
늘 감싸주던 따스함
네게 배웠던 사랑을
난 보답하려 해
이제는 누군가 위해 내 몸이
모두 다 쓰일 수 있게
다시 난 사는거야
잠시만 기다려 주면 돼
그 누구의 밝은 눈이 되어
다시 널 보게 될테니

다 쓰여지고 남은 건
모두 뿌려주면 돼
니가 다니는
그 길에 그늘 드리워 가끔은
가까이 널 느낄 수 있게

다시 난 사는거야
그렇게 믿고 있으면 돼
그 누구의 밝은 생명으로
다시 널 만날테니까
다시 난 사는거야
커다란 기쁨을 안고서
난 그래도 서러워 않을께
니가 날 몰라본대도",록/메탈,1996
160,강산에,태극기,"태극기가 바람에
펄럭이고 있습니다
하늘 높이
아름답겐지는 몰라도
대한 독립 만세때 부터
펄럭이고 있습니다
오늘도 시청 앞에 걸린
저 태극기
저 태극기
삐딱하게 걸린
널 보고 있으니까
왠지 나를 보고
있는거도 같은데
우리 앞을 지나가는
저 많은 사람중에
왠지 우리와는
상관없는 소외감
나는 그래도
내가 만든 삐따기야
하지만 너는
우리가 만든 삐따기
바람이 부는대야
어쩔수 없겠지만
절대로 삼풍은
또 불지 않았으면

삐딱하게 걸린
널 보고 있으니까
왠지 나를 보고
있는거도 같은데
우리 앞을 지나가는
저 많은 사람중에
왠지 우리와는
상관없는 소외감
나는 그래도
내가 만든 삐따기야
하지만 너는
우리가 만든 삐따기
이 비가 오는대야
어쩔 수 없겠지만
절대로 태우는
또 오지 않았으면
않았으면
태극기가 바람에
펄럭이고 있습니다
하늘 높이
아름답겐지는 몰라도
대한 독립 만세때 부터
펄럭이고 있습니다
오늘도 시청 앞에 걸린
저 태극기",록/메탈,1996.07
161,엄정화,슬픈 기대,"이럴 수가 너언제 까지
나만을 사랑 하겠다고말하던
oh 그대가
내가 아닌 또 다른
사랑에 빠진걸 왜 고백해
예전의 나의 모습 기대하지마
모든 게 거짓이었어
그래 알게 되었어
언젠가 내게 다시 돌아와
그대의
잘못을 후회한다고 해도
이제는
언젠가 또 다시
내 곁을 떠날 수 있을 너일테니까
다른 누굴 기대할 수 밖에

이럴 수가 너언제 까지
나만을사랑 하겠다고말하던
oh 그대가
내가 아닌 또 다른
사랑에 빠진걸 왜 고백해
예전의 나의 모습 기대하지마
모든 게 거짓이었어
그래 알게 되었어
언젠간 내게 다시 돌아와
그대의
잘못을 후회한다고 해도
이제는
언젠간 또 다시 내 곁을
떠날 수 있을 너일테니까
다른 누굴 기대할 수 밖에

그래 알게 되었어
언젠가 내게 다시 돌아와
그대의 잘못을 후회한다고 해도
이제는
언젠가 또 다시
내곁을 떠날수 있을 너일테니까
다른 누굴 기대할 수 밖에",댄스,1996.01
162,룰라,천상유애(天上有愛),"저 끝에서 끝까지
목이 메이도록
말하고 말거야 무척
소중한걸 안다고
거리마다 외칠 거야
무엇도 아닌 날
감싸주고 좋아했기에
이제부터 다른 사람
쳐다도 안 볼 거야
너를 제일 처음 만나는
그 순간에도 난 이미
너를 느껴버렸어 잡을 수
없는 환상 속에
빠진 것처럼 낯이 익은
이상한 기분이 들어
너와 나는 어쩌면은 전생에서
한번쯤은 헤어졌다
다시 만난 건지도 몰라
알 수없는 미래지만
가보고 싶었어 그래서 난
너를 보게 된 거야 된 거야
오래 오래 오래
천년이 지나가도
안 변할 사랑은 이미
시작된거야 지상에서
하늘끝까지
우리 사랑 영원한거야
오래 오래 전에
지상에서 찾을 수 없는
그 님을 만났니
반짝이고 아름다운 사랑
기분 정말 무한대야
긍정 부정 느낌표는 이제
모두 필요 없는 얘기
하늘에서 맺어준 사랑 알 수
없는 미래지만
가보고 싶었어 그래서 난 너를
보게 된 거야된 거야
오래 오래 오래
천년이 지나가도
안 변할 사랑은
이미 시작된거야 지상에서
하늘끝까지
우리 사랑 영원한거야
오래 오래 전에
어리다고 사랑이 오지 않나요
낙엽만 바라봐도 눈물이 나요
내 작은 가슴에 꿈이 많은데
이룰 수 없나요
오늘도 어제처럼
내게 줬던 고마웠던 너의 사랑이
아무에게 나눠주는
그런 사랑 아니기를 그렇다면
사라져 다 필요없어
잊으리 더 큰 아픔 밀려오는
그전에 하지만 아니라면
너를 위해 내 모든 것 하나까지
주리라 세월이 가
후회마저 없어 없어 없어 후
오래 오래 오래
천년이 지나가도
안 변할 사랑은
이미 시작된거야 지상에서
하늘끝까지
우리 사랑 영원한거야
오래 오래 전에
저 끝에서 끝까지 목이
메이도록 말하고
말 거야 무척 소중한 걸
안다고 거리마다 외칠거야
무엇도 아닌 날 감싸주고
좋아했잖아",댄스,1995
163,패닉,UFO,"어느날 밤 이상한 소리에
창을 열어 하늘을 보니
수많은 달들이
하늘을 뒤덮고 있었다
어느새 곁에 다가온 할머니가
내 손을 잡으며
속삭이듯 내게 말했다
그들이 돌아왔다고
왜 모두 죽고나면 사라지는 걸까
난 그게 너무 화가 났었어
남몰래 그 누구를 몹시 미워했었지
왜 오직 힘들게만 살아온 사람들
아무것도 없는 끝에서
어딘가 끌려가듯 떠나는 걸까
살찐 돼지들과 거짓 놀음 밑에
단지 무릎 꿇어야 했던
피 흘리며 떠난 잊혀져간 모두
다시 돌아와
이제 이 하늘을 가르리
짓밟고 서 있던 그들 거꾸러뜨리고
처음으로 겁에 질린 눈물 흘리게 하고
취한 두눈으로 서로서로서로의 목에
끝도 없는 밧줄을 엮게 만들었지
자 일어나
모두가 반길 수는 없겠지만
그자신이 그이유를 제일 잘 알겠지만
마지막 달빛으로 뛰어가봐
날아와 머리위로 날아와
검은 하늘을 환히 비추며 솟아
모두 데려갈 빛을 내리리
이제야
그 오랜 미움 분노 모두 다 높이
우리와 함께 날으리
저기 하늘 밖으로
살찐 돼지들과 거짓 놀음 밑에
단지 무릎 꿇어야 했던
피 흘리며 떠난 잊혀져간 모두
다시 돌아와
이제 이 하늘을 가르리
짓밟고 서 있던 그들 거꾸러뜨리고
처음으로 겁에 질린 눈물 흘리게 하고
취한 두눈으로 서로서로서로의 목에
끝도 없는 밧줄을 엮게 만들었지
자 일어나
모두가 반길 수는 없겠지만
그 자신이 그이유를 제일 잘 알겠지만
마지막 달빛으로 뛰어가봐
날아와 머리위로 날아와
검은 하늘을 환히 비추며 솟아
모두 데려갈 빛을 내리리
이제야
그 오랜 미움 분노 모두 다 높이
우리와 함께
날아와 머리위로 날아와
검은 하늘을 환히 비추며 솟아
모두 데려갈 빛을 내리리
이제야
그 오랜 미움 분노 모두 다 높이
우리와 함께 날으리",록/메탈,1996.09.08
164,EOS(이오에스),넌 남이 아냐 (House Ver.),"남의 일에 참견 말라던 너의 그말 떠나지 않아
남이라니 난 네게 그런 존재니
우리사인 이제와 그런 정도니
너를 또 다른 나라 믿어왔는데
그 믿음 너는 무참히 깨고 있어
넌 남이 아냐 내 안에 있어
너의 모든 아픔 나 똑같이 느껴질 만큼
네 마음까지도 니 몫인거야 니가 사는 날까지
빈말 아닌 걸 알잖아

너를 또 다른 나라 믿어왔는데
그 믿음 너는 무참히 깨고 있어
넌 남이 아냐 내 안에 있어
너의 모든 아픔 나 똑같이 느껴질 만큼
네 마음까지도 니 몫인거야 니가 사는 날까지
빈말 아닌 걸 알잖아 난 널 믿을꺼야 니가 뭐래도
가끔 낯설지만 너 아직 날 사랑한다고
내 자신보다 더 소중한 니가 남이 되어 가는 건
내가 허락할 수 없어
넌 남이 아냐 내 안에 있어
너의 모든 아픔 나 똑같이 느껴질 만큼
네 마음까지도 니 몫인거야 니가 사는 날까지
빈말 아닌 걸 알잖아
난 널 믿을꺼야 니가 뭐래도
가끔 낯설지만 너 아직 날 사랑한다고",댄스,1995.10
165,솔리드,천생연분,"너무 너무 예쁘다고 해도
너를 떠올리며 거절했지만
이번 한 번 뿐이라는걸 맹세해
약속을 정하고 그 날이왔어
신경써서 옷도 입고 머리도 하고
오랜만에 하는 소개팅에서
무슨 말을 할까 고민도 하고
널 만날때완 다른 느낌에
설레임을 안고 집을 나섰지
날씨도 좋고 기분도 좋고
아무튼 이래저래 좋았던거야
나를 믿고있는 너에게
정말 미안한 마음 뿐이야
이번 한 번만 용서해
십 분 정도 먼저 도착해서
어떤 여자일까 상상을했어
예뻤으면 키도 컸으면 좋겠어
혹시나 하고 주위를 살피고
흐르는 노래를 따라불렀어
드디어 내 친구의 모습보이고
난 수줍어 고개를 숙였여
국민학교 동창이란 친구얘기에
인사를 하려고 고개를 드니
내 앞에 있는건 다름아닌 너
황당한 나보다 더 당황하는 너
서로 믿고 있던 너와 나
그냥 맘껏 웃어 버렸어
서로 용서해 이번만
이래서 우리는 어쩔수가 없나봐
서로의 눈을 피해 만나보아도
결국엔 이렇게 우리 둘이서
또 만나게 되어있는 거잖아
이렇게 예쁜 너의 곁엔
이렇게 착한 내가 있었어
우리는 결코 헤어질 수 없어
영원히 사랑할 수 밖에 없어
그렇게 미안해 하지마
예쁜 추억을 만든것뿐야
너를 사랑해 영원히
난 너를 사랑해
난 너를 사랑해",R&B/Soul,1996
166,비비,비련,"붐붐붐 치키치키니 오 제발 너 제발 다시 생각해봐
붐붐붐 치키치키니 넌 날 아직도 사랑하고 있어
붐붐붐 치키치키니 지나간 시간들을 떠 올려봐
어떻게 넌 나를 잠시라도 잊을 수 있니
차마 버릴 수 없어서 깊이 간직해온 너의 사진
나를 보며 웃는 널 이젠 태워야만 하는 나를 용서해
니가 날 얼마나 사랑했었는지 니맘 다 알아 난 벌받을거야
다만 내앞의 현실을 위해선 다른 길이 없었어
이런 날 이해한다면서 돌아선 니맘 다알아 부디 잘 돼야해
이말 해주고 보낼걸 그랬어 내가 어디에 있든
넌 내맘속에 있다고

붐붐붐 치키치키니 홀로 비참하게 난 울고 있어
붐붐붐 치키치키니 어쩔수 없이 초라해지겠지
붐붐붐 치키치키니 아마 넌 불행해질지도 몰라
어떻게 날 버린채로 떠날 수 있니
네게서 받은 반지를 돌려주고 오던 그 날밤에
술에취한 니 전활 기냥 끊어야만 했던 나를 용서해
니가 날 얼마나 사랑했었는지 니맘 다 알아 난 벌받을거야
다만 내앞의 현실을 위해선 다른 길이 없었어
이런 날 이해한다면서 돌아선
니맘 다 알아 부디 잘 돼야해
이말 해주고 보낼걸 그랬어 내가 어디에 있든
넌 내맘속에 있다고
넌 내게 물었었지 행복한지 그 대답 니가 알잖아
이제야 넌 나를 알 수 있을 거야
내가 얼마나 잔인한 여잔지
다신 그렇게 날 기다리지 마 이미 난 널 버렸어
니 모든걸",댄스,1996.04.01
