,가수,곡명,가사,장르,발매일
56,이현도,삐에로 (Feat. JED Of D.Bace),"난 차라리 웃고있는
삐에로가 좋아
ye ye ye
chan chan chan chan
크디 큼지막한 빨간 미솔 긋고
그리고 바보같은 옷차림을 하고
구르고 넘어지고 그래도 웃고
뛰고 연기하고
속으로는 울고 있는 광대 삐에로
그렇지 우리 모두는 그를
보며 웃곤하지
하지만 우리도 마찬가지
다를바가 없지
억지로 가식으로 살아가는
요즘의 우리 무리
무엇이 그리 틀리겠니
라는 말이지
knock knock knock knock
knock knock knock
가슴을 두드리는 이소리가
들리니 pop pop pop
pop pop pop pop
거품을 깨끗이 다 터트리자
모조리 what what what
what what what what
이해를 하겠니 할 수 있니
내 메시지
knock knock pop n what
chan chan chan chan
난 이겼어 부와 명예
모두를 지녔어
어린 시절 원하던 걸
다 이루게됐어
그러나 더 중요한 걸
난 잊어버렸어
새로움에 맞서 자신을
단련함을 이미 벗어나
작은 성공 속에 안주하며
편히 쉬었어
그건 내게 가장 크나 큰
enemy였어
이런 깨달음 속에 자신이
싫어졌어
이제는 새로운 세기에
다시 발맞춰서
꺼져가는 가슴 속의 불을
다시 켰어
나의 뜻은 새롭게 불타서
새 날개를 활짝폈어
스스로 자부할 수 있는
더 큰 나로 거듭나기로 했어
난 이런데 그런데 넌 이리도
아직도 넌
박력있는 외침 뒤에
무책임한 숨김
뉘우침 다짐 다시 꾸밈 또 망설임
아무 소용 없는 너의 X 자존심
네가 그린 기린 그림은
틀린 것임을 외면하지 마라
바라 보아라 다시 너의 본래
자리로 돌아가
너만의 걸 찾아라 그리고
다시금 뛰어올라라
knock knock knock knock
knock knock knock
가슴을 두드리는 이소리가
들리니 pop pop pop
pop pop pop pop
거품을 깨끗이 다 터트리자
모조리 what what what
what what what what
이해를 하겠니 할 수 있니
내 메시지
knock knock pop n what
chan chan chan chan
거짓 속에 너를 맡기지마
언제까지 빠져있지는 마
처량하게 변명을 하지마
어릿광대 같은 짓을 반복하지마
그래 광대 삐에로를 보며
손가락질들만 하네
하지만 혹시 어쩌면
바로 우리들의
다른 얼굴일 수도 있네
깨달아야만 하네 거짓은
이제 가야해
분명하게 여기에서 나는
모두에 말하네
의미 없이 돌아가는 거기 그
원안에 섞여선 안돼
나 너 우리는 뛰어 나와야만 해
바꿔야만해
난 이제 희망에 가득해
내앞에 큰 미래 지금에
시작하네
이렇게 깨닫게 됐는데
그런데 넌 뭔데 그렇게
모른채 해
넌 이제 선택에 놓였네 서있네
자신에 솔직해 져야만해
새롭게 힘차게 시작해
너만의 그것에 충실해 지혜롭게
knock knock knock knock
knock knock knock
가슴을 두드리는 이소리가
들리니 pop pop pop
pop pop pop pop
거품을 깨끗이 다 터트리자
모조리 what what what
what what what what
이해를 하겠니 할 수 있니
내 메시지
knock knock pop n what
chan chan chan chan
knock knock knock knock
knock knock knock
가슴을 두드리는 이소리가
들리니 pop pop pop
pop pop pop pop
거품을 깨끗이 다 터트리자
모조리 what what what
what what what what
이해를 하겠니 할 수 있니
내 메시지
knock knock pop n what
chan chan chan chan
what what what say what
what what what
chan chan chan chan",랩/힙합,2000.01.21
57,김민종,왜,"너무 어려워
사랑하는 널 잊고 사는게
가끔 딴 생각에 웃어보면
더욱 부담이 되는지
눈물만 흘러
멀리 서 있는
넌 또 다시 가까이 있는지
지친 모습으로
오늘도 널 제발 잊게 해 달라고
애원해 봤어
내가 뭘 잘못했나
너를 사랑했던 이유가
내겐 왜 아픔이 되야하나
나 이대로
너를 간직하며 살아야
내 안에 모든 아픔이 편안해지는지
나에게 이미 멀어진 너를
왜 난 사랑하는지
내가 뭘 잘못했나
너를 사랑했던 이유가
내겐 왜 아픔이 되야하나
나 이대로
너를 간직하며 살아야
내 안에 모든 아픔이 편안해지는지
나에게 이미 멀어진 너를
왜 난 사랑하는지
너를 간직하며 살아야
내 안에 모든 아픔이 편안해지는지
나에게 이미 멀어진 너를
왜 난 사랑하는지
왜 난 사랑하는지",발라드,2000.03.29
58,박혜경,주문을 걸어,"나나나 나나나 나나나나나나
나나나 나나나 나나나나나나
나나나 나나나 나나나나나나
나나나 나나나 나나나나나나
파란 바람이 불어 괜히 설레이던 날
하얗게 빛나던 너를 보게 됐어
오- 오오오오
스쳐지나 갔지만
스쳐지나 갔지만
까만 너의 눈속에
까만 너의 눈속에
너를 바라보는 내 모습이 있어
오- 오오오오오
and I'll be seeing you
꼭 보게 될거야
내게 주문을 걸었으니
오 그렇게 난 그렇게 널 만날거야
I'll be seeing you
오오오 오오오 찾게 될거야
너는 마법에 빠진거야
오 그렇게 꼭 그렇게 널 찾을거야
나나나 나나나 나나나나나나
나나나 나나나 나나나나나나
매일 너의 꿈속에 나를 보게 될거야
놀라지는 말아 우연이 아니야
오- 오오오오
한순간이었지만
한순간이었지만
너의 마음 가득히
너의 마음 가득히
까만 눈에 비친 내모습이 있어
오- 오오오오오
and I'll be seeing you
seeing you seeing you
보게 될거야
내게 주문을 걸었으니
오 그렇게 난 그렇게 널 만날거야
I'll be seeing you
오오오 오오오 찾게될거야
너는 마법에 빠진거야
오 그렇게 꼭 그렇게 널 찾을거야
오- 오오오 오오오
I'll be seeing you
seeing you seeing you
널 찾게 될거야
너는 마법에 빠진거야
오 그렇게 꼭 그렇게 널 찾을거야",록/메탈,1999.12.23
59,보아 (BoA),ID; Peace B,"세상 무서운걸 아무것도
모른다고 말하겠죠
즐거움만 찾는다고
가상 현실 속에 의미없는
상자 속에
갇혀서 살아가지 말라
흘러내린 물은 절대
다시 올라 갈수 없는 것
나를 이해 할수 없겠죠
난 내 세상있죠
Peace B is my network ID
우린 달라요 갈수없는
세계는 없죠
하나로 담긴 세상
connecting is my neverland
추카추카추
이젠 멈출 수가 없어요
보여지는 것이 나의 전부라고
말도 하시겠죠 그게
다가 아닌데도
우리만의 언어
우리만의 표현들로
가득찬 우리만의 세상
그 속에는 나와 같은
꿈을 꾸는 친구가 있죠
평화로운 세계 속에서
난 내 세상있죠
Peace B is my network ID
우린 달라요 갈 수 없는
세계는 없죠
하나로 담긴 세상
connecting is my neverland
추카추카추 이젠 멈출
수가 없어요
서로 많이 다른것도
이상할게 없죠
세대차이 뿐인걸 그게
뭐가 어떤가요
예전부터 우린 모두 하나인 걸
나를 믿어 보세요
그 속에는 나와 같은
꿈을 꾸는 친구가 있죠
평화로운 세계 속에서
난 내 세상있죠
Peace B is my network ID
우린 달라요 갈수 없는
세계는 없죠
하나로 담긴 세상
connecting is my neverland
추카추카추
이젠 멈출 수가 없어요
난 내 세상있죠
Peace B is my network ID
우린 달라요 갈 수 없는
세계는 없죠
하나로 담긴 세상
connecting is my neverland
추카추카추
이젠 멈출 수가 없어요",댄스,2000.08.25
60,유리상자,그대 내게 묻는다면,"커피향기 방안을 채우고
햇살 눈부시게 날 깨우는 그대
참 오랜만이네요 웃으며 맞는 아침
어제 그댄 오랜 방황에서
다시 나에게로 돌아와주었죠
언제 어디 누군가와의 어떤 일도 내게는 상관없어
알아볼 수도 없을만큼
야윈 모습에 맘 아프지만
그대 목소리 여전히 나를 행복하게 하네요
눈물 걱정 한숨뿐인 나날들 돌아올 거란 믿음 하나로
잘 참아주었던 내가 얼마나 자랑스러운지 몰라요

표현할 수도 없을만큼
소중한 그댈 보내주는게
사랑일꺼라 믿었던 그땐 내가 바보 같았죠
아주 오랜 시간이 흐른뒤에 사는 동안 뭐했나 물으면
대답할게요 나 후회없이 그댈 사랑했다고 말예요
나의 숨이 다하는 날 누군가(어느 누군가)
세상에 미련있나 물으면
대답할게요 나 그댈 사랑했던일 하나로 됐다고..",발라드,2000.10.16
61,진주,가니,"친구들이 말했어 니가 떠난다거든
웃으면서 보내줘야 한다고
이미 돌아선 너를 붙잡는다고 해도
이별을 힘들게 할뿐이라고
웃으며 넌 떠났어 우린 약속했기에
서로를 절대 붙잡지 말자고
그래서 떠나는 널 난 바라보면서도
눈물조차 흘릴수가 없었어
가니 정말 날 떠나니
가니 다신 안올거니
가니 이젠 못보는거니
그럼 기다릴 필요없는거니
친구들이 말했어 쉽지 않을거라고
웃으면서 너를 보낸다는게
하지만 난 이렇게 미소짓고 있는걸
조금도 슬프지 않은것처럼
가니 정말 날 떠나니
가니 다신 안올거니
가니 이젠 못보는거니
그럼 기다릴 필요없는거니
난 니가 왜 날 떠나는지
꼭 그래야 했는지
널 붙잡고 실컷 울고싶지만
어색한 미소 난 지을뿐
가니 정말 날 떠나니
가니 다신 안올거니
가니 이젠 못보는거니
그럼 기다릴 필요없는거니
가니 정말 날 떠나니
가니 다신 안올거니
가니 이젠 못보는거니",발라드,1999.12.17
62,김민종,아름다운 아픔,"더
기다려줄게
너를 향한
나의 그리움으로
그토록 널
사랑하기에 오랜시간을
소중히 견딜수있었어
나
익숙해졌어
어떤 날은
울기만 했었지만
그래도 그런 아픔이
날 떠난 널
날 버린 널 더 높게 만들었어
자유롭게 더 지내도
난 괜찮아 더 있을게
이렇게 나보다 널
사랑한 날위해
아름다운 아픔을 느끼며
또
눈물이 흘러
편안하게 기다리려했지만
그래도
그런 눈물이
날 떠난 널
날 버린 널 더 높게 만들었어
자유롭게
더 지내도
난 괜찮아
더 있을게 이렇게
나보다 널
사랑한 날위해
아름다운 아픔을 느끼며
자유롭게 더 지내도
난 괜찮아 더있을게 이렇게
나보다 널
사랑한 날위해
아름다운 아픔을 느끼며
아름다운 아픔을 느끼며",발라드,2000.03.29
63,여행스케치,왠지 느낌이 좋아,"널 만난후부터 난 달라지고 있어
매일 걷던 그 길거리를 걸어도
늘 새롭게 느껴져 처음인것처럼
온종일 구름위를 걷는것 같아
이 기분 조금은 두려워
너에게 푹 빠져드는 내 모습
멈출수 없기에 하지만 왠지 느낌이 좋아
나를 사랑해줘 한번 꼭 안아줘
너에게 하고 싶은 말이야
수줍은 소녀처럼 늘 마음뿐이지만
행복한 순간이야 널 그릴때마다
몇 번의 만남과 몇 번의 이별후에
누군가를 또다시 만난다는게
내겐 가장 어려운 일이 됐었는데
넌 나의 천사가 돼줄것만 같아
우연히 거울앞에 서면 너와의 입맞춤하는
상상에 눈을 감아버려 달콤하고 너무 짜릿해
나를 사랑해줘 한번 꼭 안아줘
너에게 하고 싶은 말이야
수줍은 소녀처럼 늘 마음뿐이지만
행복한 순간이야 널 그릴때마다

이대로 이 느낌 그대로 영원히 변치 않기만을 바래
나의 눈빛속에 비춰진 너의 미소처럼
나를 사랑해줘 한번 꼭 안아줘
너에게 하고 싶은 말이야
수줍은 소녀처럼 늘 마음뿐이지만
행복한 순간이야 나를 사랑해줘 한번 꼭 안아줘
너에게 하고 싶은 말이야
수줍은 소녀처럼 늘 마음뿐이지만
행복한 순간이야 널 그릴때마다
왠지 느낌이 좋아",포크/블루스,2000.09.14
64,조성모,다짐,"그때 내가 아니야
니 얼굴만 봐도 눈물짓던
그런 표정 하지마
잔인한 너에게 후회 뿐야
널 우연히 만나면
나에 달라진 모습을
너 보여 주면 혹시 내게
다시 돌아 올까봐
하지만 끝난 거야
니가 나를 잊는데
도움만됐을 뿐
오히려 헤어진 게 잘됐다고
안심했을 너야
그대 날 떠나가 왜 날 버리나
나없이 행복했었나
why left alone with nothing
but a tears mow you and I ah
너와 나 그대 나에게
그렇게 냉정해야했나
back in time when you were
by my side
이제 나 그렇게 무너지지않아
no one is going to bring me down
다짐하고 또 했어
널 모조리 잊어버리자고
죽기 직전까지만
널 그리워하다 끝내자고
널 우연히 만나면
나에 달라진 모습을
너 보여주면 혹시 내게
다시 돌아 올까봐
하지만 끝난 거야
니가 나를 잊는데 도움만됐을 뿐
오히려 헤어진 게
잘됐다고 안심했을 너야
난 달라졌어 너 때문에
더 이상 아파하진 않아
그 때완 다를 거야
누가 봐도 강한 내가 됐어",댄스,2000.09.01
65,유승준,연가,"처음 보았을때
난 벌써 시작되었지
우리 만났다는 그 이유 단 하나만으로

새로운 날이 찾아온거야
모든것이 내겐 이렇게 아름다워

모든것이 너와 함께야
오 이렇게 영원히 oh baby

소년의 얼굴로 노래하리
세상 가장 맑은 목소리로
내 마음 가득히 커져만 가는
너에게 사랑노래

소녀를 위해서 난 노래하리
세상 가장 행복한 목소리로
가슴 가득 나의 너를 위해

그저 지내왔던 어제
이제는 매일 새로워
서로 소중함에
슬픔은 나에게서 멀어져

새로운 날이 찾아온거야
모든것이 내겐 이렇게 아름다워

모든것이 너와 함께야
오 이렇게 영원히 oh baby

소년의 얼굴로 노래하리
세상 가장 맑은 목소리로
내 마음 가득히 커져만 가는
너에게 사랑노래

소녀를 위해서 난 노래하리
세상 가장 행복한 목소리로
가슴 가득 나의 너를 위해

아주 오랫동안 까맣게 잠들어 있던 내게
새빛으로 깨어나 숨쉬게 해준 너에게

소년의 얼굴로 노래하리
세상 가장 맑은 목소리로
내 마음 가득히 커져만 가는
너에게 사랑노래

소녀를 위해서 난 노래하리
세상 가장 행복한 목소리로
가슴 가득 나의 너를 위해",댄스,2001.09.01
66,김현정,너 정말?,"요즘 니가 만나는
그 앤 너무 아니야
왜 하나같이 그런 여자뿐이니
속상해서 그러지 눈은
높았었는데
어쩜 그렇게도 실망스럽니
물론 우리 어차피 안 볼 사람들
그래도 옛정이 남았는지
신경 쓰였어
아무렴 어떠니 뭐 그래 봤잔데
나 괜히 열냈던 거니
오해는 말아줘
어디가 이쁘니 나보다 괜찮니
그냥 좀 궁금한거니
기대는 말아줘
내가 어떤 여자를
사귀든 말든
상관없는 거잖아
관심없다 했잖아
아쉽나 너나 나나
무언가가가 그랬었나
몰랐었나 후회되는
건가 그런가
바보같이 내인생이 이렇지
아직까지 너만한 애 본적
없지 나는 이렇지
후회해도 할수 없지
그렇지 나같이
그래도 널 사랑했지
물론 우리 어차피 안 볼 사람들
그래도 옛정이 남았는지
신경 쓰였어
아무렴 어떠니 뭐 그래 봤잔데
나 괜히 열냈던 거니
오해는 말아줘
어디가 이쁘니 나보다 괜찮니
그냥 좀 궁금한거니
기대는 말아줘
너 정말 못됐어 그렇게 하길래
매달릴 거였으면
왜 나랑 헤어졌니
너 정말 미웠어 너
정말 불쌍해
나같이 보기드문 애
놓치고 잘사니",댄스,2000.05.22
